date,site,transect,quadrat,functional_group,percent_cover
08/01/08,Tektite,2,7,All coral,51.4
08/01/08,Tektite,2,8,All coral,34.3
08/01/08,Tektite,2,9,All coral,30.8
08/01/08,Tektite,2,10,All coral,46.8
08/01/08,Tektite,3,1,All coral,17.3
08/01/08,Tektite,3,2,All coral,33.5
08/01/08,Tektite,3,3,All coral,51.4
08/01/08,Tektite,3,4,All coral,39.5
08/01/08,Tektite,3,5,All coral,42
08/01/08,Tektite,3,6,All coral,31
08/01/08,Tektite,3,7,All coral,67.8
08/01/08,Tektite,3,8,All coral,51.1
08/01/08,Tektite,3,9,All coral,35
08/01/08,Tektite,3,10,All coral,41.8
08/01/09,Tektite,1,1,All coral,26.4
08/01/09,Tektite,1,2,All coral,14.3
08/01/09,Tektite,1,3,All coral,22.7
08/01/09,Tektite,1,4,All coral,10.7
08/01/09,Tektite,1,5,All coral,39.9
08/01/09,Tektite,1,6,All coral,24.2
08/01/09,Tektite,1,7,All coral,13.1
08/01/09,Tektite,1,8,All coral,9.2
08/01/09,Tektite,1,9,All coral,41.3
08/01/09,Tektite,1,10,All coral,19.1
08/01/09,Tektite,2,1,All coral,21.1
08/01/09,Tektite,2,2,All coral,25.8
08/01/09,Tektite,2,3,All coral,20
08/01/09,Tektite,2,4,All coral,28.5
08/01/09,Tektite,2,5,All coral,35.9
08/01/09,Tektite,2,6,All coral,49.5
08/01/09,Tektite,2,7,All coral,45.4
08/01/09,Tektite,2,8,All coral,28.3
08/01/09,Tektite,2,9,All coral,23.4
08/01/09,Tektite,2,10,All coral,48.2
08/01/09,Tektite,3,1,All coral,24
08/01/09,Tektite,3,2,All coral,30.6
08/01/09,Tektite,3,3,All coral,49.7
08/01/09,Tektite,3,4,All coral,43.7
08/01/09,Tektite,3,5,All coral,42.3
08/01/09,Tektite,3,6,All coral,22.1
08/01/09,Tektite,3,7,All coral,46.7
08/01/09,Tektite,3,8,All coral,30.8
08/01/09,Tektite,3,9,All coral,37.1
08/01/09,Tektite,3,10,All coral,48
08/01/10,Tektite,1,1,All coral,28.4
08/01/10,Tektite,1,2,All coral,10.9
08/01/10,Tektite,1,3,All coral,27.1
08/01/10,Tektite,1,4,All coral,15.6
08/01/10,Tektite,1,5,All coral,23.2
08/01/10,Tektite,1,6,All coral,26.8
08/01/10,Tektite,1,7,All coral,31.7
08/01/10,Tektite,1,8,All coral,11.1
08/01/10,Tektite,1,9,All coral,23.2
08/01/10,Tektite,1,10,All coral,27
08/01/10,Tektite,2,1,All coral,16.5
08/01/10,Tektite,2,2,All coral,24
08/01/10,Tektite,2,3,All coral,18.8
08/01/10,Tektite,2,4,All coral,28.6
08/01/10,Tektite,2,5,All coral,45.1
08/01/10,Tektite,2,6,All coral,34.4
08/01/10,Tektite,2,7,All coral,46.9
08/01/10,Tektite,2,8,All coral,24.5
08/01/10,Tektite,2,9,All coral,20.9
08/01/10,Tektite,2,10,All coral,31.8
08/01/10,Tektite,3,1,All coral,18.3
08/01/10,Tektite,3,2,All coral,34
08/01/10,Tektite,3,3,All coral,41.2
08/01/10,Tektite,3,4,All coral,33.7
08/01/10,Tektite,3,5,All coral,37.8
08/01/10,Tektite,3,6,All coral,34.2
08/01/10,Tektite,3,7,All coral,37.6
08/01/10,Tektite,3,8,All coral,28.4
08/01/10,Tektite,3,9,All coral,26.5
08/01/10,Tektite,3,10,All coral,32.8
08/01/11,Tektite,1,1,All coral,19.7
08/01/11,Tektite,1,2,All coral,19.7
08/01/11,Tektite,1,3,All coral,25.6
08/01/11,Tektite,1,4,All coral,17.1
08/01/11,Tektite,1,5,All coral,27.4
08/01/11,Tektite,1,6,All coral,17
08/01/11,Tektite,1,7,All coral,20.2
08/01/11,Tektite,1,8,All coral,12
08/01/11,Tektite,1,9,All coral,27.6
08/01/11,Tektite,1,10,All coral,18.1
08/01/11,Tektite,2,1,All coral,19.5
08/01/11,Tektite,2,2,All coral,24.6
08/01/11,Tektite,2,3,All coral,14.1
08/01/11,Tektite,2,4,All coral,25.1
08/01/11,Tektite,2,5,All coral,40.9
08/01/11,Tektite,2,6,All coral,44.5
08/01/11,Tektite,2,7,All coral,45
08/01/11,Tektite,2,8,All coral,23.5
08/01/11,Tektite,2,9,All coral,26
08/01/11,Tektite,2,10,All coral,47.7
08/01/11,Tektite,3,1,All coral,18.1
08/01/11,Tektite,3,2,All coral,32
08/01/11,Tektite,3,3,All coral,38.4
08/01/11,Tektite,3,4,All coral,19.5
08/01/11,Tektite,3,5,All coral,43.4
08/01/11,Tektite,3,6,All coral,32.2
08/01/11,Tektite,3,7,All coral,50.8
08/01/11,Tektite,3,8,All coral,36.5
08/01/11,Tektite,3,9,All coral,28.6
08/01/11,Tektite,3,10,All coral,41.6
08/01/12,Tektite,1,1,All coral,25.3
08/01/12,Tektite,1,2,All coral,21.6
08/01/12,Tektite,1,3,All coral,27.1
08/01/12,Tektite,1,4,All coral,9.5
08/01/12,Tektite,1,5,All coral,34.5
08/01/12,Tektite,1,6,All coral,20.5
08/01/12,Tektite,1,7,All coral,21.2
08/01/12,Tektite,1,8,All coral,17.1
08/01/12,Tektite,1,9,All coral,38.1
08/01/12,Tektite,1,10,All coral,26.6
08/01/12,Tektite,2,1,All coral,28.6
08/01/12,Tektite,2,2,All coral,31
08/01/12,Tektite,2,3,All coral,14.6
08/01/12,Tektite,2,4,All coral,37.2
08/01/12,Tektite,2,5,All coral,52
08/01/12,Tektite,2,6,All coral,53.5
08/01/12,Tektite,2,7,All coral,49
08/01/12,Tektite,2,8,All coral,33.5
08/01/12,Tektite,2,9,All coral,28.6
08/01/12,Tektite,2,10,All coral,48.2
08/01/12,Tektite,3,1,All coral,26.8
08/01/12,Tektite,3,2,All coral,34.8
08/01/12,Tektite,3,3,All coral,48.2
08/01/12,Tektite,3,4,All coral,36.7
08/01/12,Tektite,3,5,All coral,46.5
08/01/12,Tektite,3,6,All coral,33.2
08/01/12,Tektite,3,7,All coral,46
08/01/12,Tektite,3,8,All coral,39.6
08/01/12,Tektite,3,9,All coral,36.5
08/01/12,Tektite,3,10,All coral,47.5
08/01/13,Tektite,1,1,All coral,25
08/01/13,Tektite,1,2,All coral,19
08/01/13,Tektite,1,3,All coral,24.5
08/01/13,Tektite,1,4,All coral,15.5
08/01/13,Tektite,1,5,All coral,29.1
08/01/13,Tektite,1,6,All coral,22.1
08/01/13,Tektite,1,7,All coral,21
08/01/13,Tektite,1,8,All coral,16.1
08/01/13,Tektite,1,9,All coral,31
08/01/13,Tektite,1,10,All coral,29.4
08/01/13,Tektite,2,1,All coral,29.3
08/01/13,Tektite,2,2,All coral,18
08/01/13,Tektite,2,3,All coral,9
08/01/13,Tektite,2,4,All coral,25.9
08/01/13,Tektite,2,5,All coral,43.7
08/01/13,Tektite,2,6,All coral,50.5
08/01/13,Tektite,2,7,All coral,39.8
08/01/13,Tektite,2,8,All coral,24.1
08/01/13,Tektite,2,9,All coral,25.5
08/01/13,Tektite,2,10,All coral,34.7
08/01/13,Tektite,3,1,All coral,24.6
08/01/13,Tektite,3,2,All coral,28.4
08/01/13,Tektite,3,3,All coral,25.9
08/01/13,Tektite,3,4,All coral,27.3
08/01/13,Tektite,3,5,All coral,48.7
08/01/13,Tektite,3,6,All coral,31.3
08/01/13,Tektite,3,7,All coral,37.2
08/01/13,Tektite,3,8,All coral,36
08/01/13,Tektite,3,9,All coral,20.8
08/01/13,Tektite,3,10,All coral,35.8
08/01/14,Tektite,1,1,All coral,21.5
08/01/14,Tektite,1,2,All coral,24.1
08/01/14,Tektite,1,3,All coral,19
08/01/14,Tektite,1,4,All coral,19.7
08/01/14,Tektite,1,5,All coral,20
08/01/14,Tektite,1,6,All coral,19
08/01/14,Tektite,1,7,All coral,28.6
08/01/14,Tektite,1,8,All coral,17
08/01/14,Tektite,1,9,All coral,37.5
08/01/14,Tektite,1,10,All coral,25
08/01/14,Tektite,2,1,All coral,21.5
08/01/14,Tektite,2,2,All coral,23
08/01/14,Tektite,2,3,All coral,12.6
08/01/14,Tektite,2,4,All coral,19.2
08/01/14,Tektite,2,5,All coral,42.5
08/01/14,Tektite,2,6,All coral,47
08/01/14,Tektite,2,7,All coral,34.2
08/01/14,Tektite,2,8,All coral,22.3
08/01/14,Tektite,2,9,All coral,21.2
08/01/14,Tektite,2,10,All coral,28.1
08/01/14,Tektite,3,1,All coral,28
08/01/14,Tektite,3,2,All coral,28.1
08/01/14,Tektite,3,3,All coral,29.8
08/01/14,Tektite,3,4,All coral,28.8
08/01/14,Tektite,3,5,All coral,46.5
08/01/14,Tektite,3,6,All coral,34.1
08/01/14,Tektite,3,7,All coral,40
08/01/14,Tektite,3,8,All coral,33.7
08/01/14,Tektite,3,9,All coral,23.2
08/01/14,Tektite,3,10,All coral,33
08/01/15,Tektite,1,1,All coral,23.5
08/01/15,Tektite,1,2,All coral,18
08/01/15,Tektite,1,3,All coral,19.5
08/01/15,Tektite,1,4,All coral,16.5
08/01/15,Tektite,1,5,All coral,30
08/01/15,Tektite,1,6,All coral,18
08/01/15,Tektite,1,7,All coral,18.1
08/01/15,Tektite,1,8,All coral,16
08/01/15,Tektite,1,9,All coral,33
08/01/15,Tektite,1,10,All coral,27.5
08/01/15,Tektite,2,1,All coral,25.5
08/01/15,Tektite,2,2,All coral,20
08/01/15,Tektite,2,3,All coral,16
08/01/15,Tektite,2,4,All coral,30
08/01/15,Tektite,2,5,All coral,41.2
08/01/15,Tektite,2,6,All coral,50.5
08/01/15,Tektite,2,7,All coral,40
08/01/15,Tektite,2,8,All coral,24.5
08/01/15,Tektite,2,9,All coral,22
08/01/15,Tektite,2,10,All coral,30.7
08/01/15,Tektite,3,1,All coral,25
08/01/15,Tektite,3,2,All coral,31
08/01/15,Tektite,3,3,All coral,35.5
08/01/15,Tektite,3,4,All coral,30
08/01/15,Tektite,3,5,All coral,40
08/01/15,Tektite,3,6,All coral,39
08/01/15,Tektite,3,7,All coral,40
08/01/15,Tektite,3,8,All coral,29
08/01/15,Tektite,3,9,All coral,27.6
08/01/15,Tektite,3,10,All coral,33.7
12/01/87,Tektite,1,1,Macroalgae,3.5
12/01/87,Tektite,1,2,Macroalgae,6
12/01/87,Tektite,1,3,Macroalgae,3.5
12/01/87,Tektite,1,4,Macroalgae,6.5
12/01/87,Tektite,1,5,Macroalgae,4
12/01/87,Tektite,1,6,Macroalgae,14.5
12/01/87,Tektite,1,7,Macroalgae,12
12/01/87,Tektite,1,8,Macroalgae,4
12/01/87,Tektite,1,9,Macroalgae,7.5
12/01/87,Tektite,1,10,Macroalgae,4.5
12/01/87,Tektite,2,1,Macroalgae,9.5
12/01/87,Tektite,2,2,Macroalgae,13
12/01/87,Tektite,2,3,Macroalgae,7.5
12/01/87,Tektite,2,4,Macroalgae,1
12/01/87,Tektite,2,5,Macroalgae,5.5
12/01/87,Tektite,2,6,Macroalgae,4.5
12/01/87,Tektite,2,7,Macroalgae,3.5
12/01/87,Tektite,2,8,Macroalgae,1.5
12/01/87,Tektite,2,9,Macroalgae,2
12/01/87,Tektite,2,10,Macroalgae,6.5
12/01/87,Tektite,3,1,Macroalgae,13
12/01/87,Tektite,3,2,Macroalgae,1
12/01/87,Tektite,3,3,Macroalgae,4.7
12/01/87,Tektite,3,4,Macroalgae,6.5
12/01/87,Tektite,3,5,Macroalgae,8
12/01/87,Tektite,3,6,Macroalgae,5.5
12/01/87,Tektite,3,7,Macroalgae,2
12/01/87,Tektite,3,8,Macroalgae,3.5
12/01/87,Tektite,3,9,Macroalgae,3
12/01/87,Tektite,3,10,Macroalgae,8.5
03/01/88,Tektite,1,1,Macroalgae,0.5
03/01/88,Tektite,1,2,Macroalgae,0
03/01/88,Tektite,1,3,Macroalgae,14.5
03/01/88,Tektite,1,4,Macroalgae,6
03/01/88,Tektite,1,5,Macroalgae,5.5
03/01/88,Tektite,1,6,Macroalgae,19
03/01/88,Tektite,1,7,Macroalgae,6.8
03/01/88,Tektite,1,8,Macroalgae,0
03/01/88,Tektite,1,9,Macroalgae,4.5
03/01/88,Tektite,2,1,Macroalgae,13
03/01/88,Tektite,2,2,Macroalgae,12
03/01/88,Tektite,2,3,Macroalgae,15
03/01/88,Tektite,2,4,Macroalgae,2.5
03/01/88,Tektite,2,5,Macroalgae,3.5
03/01/88,Tektite,2,6,Macroalgae,5
03/01/88,Tektite,2,7,Macroalgae,1.5
03/01/88,Tektite,2,8,Macroalgae,2
03/01/88,Tektite,2,9,Macroalgae,2.5
03/01/88,Tektite,2,10,Macroalgae,8.5
03/01/88,Tektite,3,1,Macroalgae,5
03/01/88,Tektite,3,2,Macroalgae,2.5
03/01/88,Tektite,3,3,Macroalgae,3.5
03/01/88,Tektite,3,4,Macroalgae,4
03/01/88,Tektite,3,5,Macroalgae,10.5
03/01/88,Tektite,3,6,Macroalgae,8
03/01/88,Tektite,3,7,Macroalgae,5
03/01/88,Tektite,3,8,Macroalgae,6.5
03/01/88,Tektite,3,9,Macroalgae,2
03/01/88,Tektite,3,10,Macroalgae,7.5
07/01/88,Tektite,1,1,Macroalgae,17.5
07/01/88,Tektite,1,2,Macroalgae,31.5
07/01/88,Tektite,1,3,Macroalgae,10.1
07/01/88,Tektite,1,4,Macroalgae,26.5
07/01/88,Tektite,1,5,Macroalgae,14.5
07/01/88,Tektite,1,6,Macroalgae,30
07/01/88,Tektite,1,7,Macroalgae,5.5
07/01/88,Tektite,1,8,Macroalgae,3
07/01/88,Tektite,1,9,Macroalgae,7.5
07/01/88,Tektite,1,10,Macroalgae,20
07/01/88,Tektite,2,1,Macroalgae,26
07/01/88,Tektite,2,2,Macroalgae,24.5
07/01/88,Tektite,2,3,Macroalgae,11
07/01/88,Tektite,2,4,Macroalgae,3.5
07/01/88,Tektite,2,5,Macroalgae,0.5
07/01/88,Tektite,2,6,Macroalgae,3
07/01/88,Tektite,2,7,Macroalgae,6
07/01/88,Tektite,2,8,Macroalgae,2
07/01/88,Tektite,2,9,Macroalgae,5.5
07/01/88,Tektite,2,10,Macroalgae,7.5
07/01/88,Tektite,3,1,Macroalgae,16.5
07/01/88,Tektite,3,2,Macroalgae,12
07/01/88,Tektite,3,3,Macroalgae,8.5
07/01/88,Tektite,3,4,Macroalgae,10
07/01/88,Tektite,3,5,Macroalgae,9
07/01/88,Tektite,3,6,Macroalgae,14
07/01/88,Tektite,3,7,Macroalgae,8.5
07/01/88,Tektite,3,8,Macroalgae,3.5
07/01/88,Tektite,3,9,Macroalgae,11
07/01/88,Tektite,3,10,Macroalgae,14
12/01/88,Tektite,2,1,Macroalgae,37
12/01/88,Tektite,2,2,Macroalgae,16
12/01/88,Tektite,2,3,Macroalgae,35
12/01/88,Tektite,2,4,Macroalgae,7.5
12/01/88,Tektite,2,5,Macroalgae,5
12/01/88,Tektite,2,6,Macroalgae,9
12/01/88,Tektite,2,7,Macroalgae,7
12/01/88,Tektite,2,8,Macroalgae,6.5
12/01/88,Tektite,2,9,Macroalgae,1.5
12/01/88,Tektite,2,10,Macroalgae,6
12/01/88,Tektite,3,1,Macroalgae,11.5
12/01/88,Tektite,3,2,Macroalgae,4.5
12/01/88,Tektite,3,3,Macroalgae,9.1
12/01/88,Tektite,3,4,Macroalgae,9
12/01/88,Tektite,3,5,Macroalgae,12.5
12/01/88,Tektite,3,6,Macroalgae,3.5
12/01/88,Tektite,3,7,Macroalgae,9.5
12/01/88,Tektite,3,8,Macroalgae,6
12/01/88,Tektite,3,9,Macroalgae,6.5
12/01/88,Tektite,3,10,Macroalgae,3
04/01/89,Tektite,1,1,Macroalgae,9
04/01/89,Tektite,1,2,Macroalgae,21
04/01/89,Tektite,1,3,Macroalgae,15
04/01/89,Tektite,1,4,Macroalgae,31
04/01/89,Tektite,1,5,Macroalgae,16
04/01/89,Tektite,1,6,Macroalgae,18.5
04/01/89,Tektite,1,7,Macroalgae,9.5
04/01/89,Tektite,1,8,Macroalgae,8
04/01/89,Tektite,1,9,Macroalgae,8
04/01/89,Tektite,1,10,Macroalgae,21
04/01/89,Tektite,2,1,Macroalgae,26.5
04/01/89,Tektite,2,2,Macroalgae,6
04/01/89,Tektite,2,3,Macroalgae,19
04/01/89,Tektite,2,4,Macroalgae,6
04/01/89,Tektite,2,5,Macroalgae,2
04/01/89,Tektite,2,6,Macroalgae,4.5
04/01/89,Tektite,2,7,Macroalgae,0.5
04/01/89,Tektite,2,8,Macroalgae,0
04/01/89,Tektite,2,9,Macroalgae,0
04/01/89,Tektite,2,10,Macroalgae,4
04/01/89,Tektite,3,1,Macroalgae,0
04/01/89,Tektite,3,2,Macroalgae,2
04/01/89,Tektite,3,3,Macroalgae,3
04/01/89,Tektite,3,4,Macroalgae,2.5
04/01/89,Tektite,3,5,Macroalgae,2
04/01/89,Tektite,3,6,Macroalgae,1
04/01/89,Tektite,3,7,Macroalgae,8.5
04/01/89,Tektite,3,8,Macroalgae,1.5
04/01/89,Tektite,3,9,Macroalgae,1.5
04/01/89,Tektite,3,10,Macroalgae,5.5
10/01/89,Tektite,1,1,Macroalgae,6.5
10/01/89,Tektite,1,2,Macroalgae,5
10/01/89,Tektite,1,3,Macroalgae,0
10/01/89,Tektite,1,4,Macroalgae,7
10/01/89,Tektite,1,5,Macroalgae,13
10/01/89,Tektite,1,6,Macroalgae,2.5
10/01/89,Tektite,1,7,Macroalgae,0
10/01/89,Tektite,1,8,Macroalgae,8.5
10/01/89,Tektite,1,9,Macroalgae,6
10/01/89,Tektite,1,10,Macroalgae,11
10/01/89,Tektite,2,1,Macroalgae,12.5
10/01/89,Tektite,2,2,Macroalgae,9.5
10/01/89,Tektite,2,3,Macroalgae,7.5
10/01/89,Tektite,2,4,Macroalgae,3
10/01/89,Tektite,2,5,Macroalgae,3.5
10/01/89,Tektite,2,6,Macroalgae,0
10/01/89,Tektite,2,7,Macroalgae,0.5
10/01/89,Tektite,2,8,Macroalgae,2
10/01/89,Tektite,2,9,Macroalgae,3
10/01/89,Tektite,2,10,Macroalgae,1.5
10/01/89,Tektite,3,1,Macroalgae,6.5
10/01/89,Tektite,3,2,Macroalgae,3.5
10/01/89,Tektite,3,3,Macroalgae,1.5
10/01/89,Tektite,3,4,Macroalgae,1
10/01/89,Tektite,3,5,Macroalgae,2
10/01/89,Tektite,3,6,Macroalgae,16.5
10/01/89,Tektite,3,7,Macroalgae,8.5
10/01/89,Tektite,3,8,Macroalgae,3.5
10/01/89,Tektite,3,9,Macroalgae,8
10/01/89,Tektite,3,10,Macroalgae,6.5
09/01/90,Tektite,1,1,Macroalgae,28
09/01/90,Tektite,1,2,Macroalgae,42
09/01/90,Tektite,1,3,Macroalgae,26
09/01/90,Tektite,1,4,Macroalgae,40.5
09/01/90,Tektite,1,5,Macroalgae,23
09/01/90,Tektite,1,6,Macroalgae,12
09/01/90,Tektite,1,7,Macroalgae,8
09/01/90,Tektite,1,8,Macroalgae,13
09/01/90,Tektite,1,9,Macroalgae,13.5
09/01/90,Tektite,1,10,Macroalgae,15
09/01/90,Tektite,2,1,Macroalgae,19
09/01/90,Tektite,2,2,Macroalgae,6.5
09/01/90,Tektite,2,3,Macroalgae,22.5
09/01/90,Tektite,2,4,Macroalgae,1.5
09/01/90,Tektite,2,5,Macroalgae,0.5
09/01/90,Tektite,2,6,Macroalgae,1
09/01/90,Tektite,2,7,Macroalgae,0
09/01/90,Tektite,2,8,Macroalgae,1
09/01/90,Tektite,2,9,Macroalgae,2
09/01/90,Tektite,2,10,Macroalgae,2
09/01/90,Tektite,3,1,Macroalgae,22
09/01/90,Tektite,3,2,Macroalgae,1
09/01/90,Tektite,3,3,Macroalgae,4.5
09/01/90,Tektite,3,4,Macroalgae,5
09/01/90,Tektite,3,5,Macroalgae,1
09/01/90,Tektite,3,6,Macroalgae,8.5
09/01/90,Tektite,3,7,Macroalgae,16
09/01/90,Tektite,3,8,Macroalgae,10
09/01/90,Tektite,3,9,Macroalgae,5
09/01/90,Tektite,3,10,Macroalgae,11.5
03/01/91,Tektite,1,1,Macroalgae,2.5
03/01/91,Tektite,1,2,Macroalgae,25
03/01/91,Tektite,1,3,Macroalgae,7.5
03/01/91,Tektite,1,4,Macroalgae,32
03/01/91,Tektite,1,5,Macroalgae,6.5
03/01/91,Tektite,1,6,Macroalgae,2
03/01/91,Tektite,1,7,Macroalgae,3
03/01/91,Tektite,1,8,Macroalgae,2.5
03/01/91,Tektite,1,9,Macroalgae,1.5
03/01/91,Tektite,1,10,Macroalgae,6
03/01/91,Tektite,2,1,Macroalgae,26
03/01/91,Tektite,2,2,Macroalgae,10
03/01/91,Tektite,2,3,Macroalgae,7
03/01/91,Tektite,2,4,Macroalgae,0
03/01/91,Tektite,2,5,Macroalgae,1
03/01/91,Tektite,2,6,Macroalgae,0
03/01/91,Tektite,2,7,Macroalgae,0
03/01/91,Tektite,2,8,Macroalgae,0
03/01/91,Tektite,2,9,Macroalgae,2.5
03/01/91,Tektite,2,10,Macroalgae,0
03/01/91,Tektite,3,1,Macroalgae,9
03/01/91,Tektite,3,2,Macroalgae,0
03/01/91,Tektite,3,3,Macroalgae,0
03/01/91,Tektite,3,4,Macroalgae,2.5
03/01/91,Tektite,3,5,Macroalgae,1
03/01/91,Tektite,3,6,Macroalgae,3
03/01/91,Tektite,3,7,Macroalgae,2
03/01/91,Tektite,3,8,Macroalgae,0
03/01/91,Tektite,3,9,Macroalgae,1.5
03/01/91,Tektite,3,10,Macroalgae,5.5
05/01/92,Tektite,2,1,Macroalgae,1
05/01/92,Tektite,2,2,Macroalgae,2
05/01/92,Tektite,2,3,Macroalgae,0
05/01/92,Tektite,2,4,Macroalgae,0
05/01/92,Tektite,2,5,Macroalgae,1.5
05/01/92,Tektite,2,6,Macroalgae,2.5
05/01/92,Tektite,2,7,Macroalgae,0
05/01/92,Tektite,2,8,Macroalgae,0
05/01/92,Tektite,2,9,Macroalgae,0
05/01/92,Tektite,2,10,Macroalgae,2.5
05/01/92,Tektite,3,1,Macroalgae,14
05/01/92,Tektite,3,2,Macroalgae,2.5
05/01/92,Tektite,3,3,Macroalgae,3.5
05/01/92,Tektite,3,4,Macroalgae,4
05/01/92,Tektite,3,5,Macroalgae,2.5
05/01/92,Tektite,3,7,Macroalgae,5
05/01/92,Tektite,3,8,Macroalgae,7
05/01/92,Tektite,3,9,Macroalgae,6.5
06/01/93,Tektite,1,1,Macroalgae,6.2
06/01/93,Tektite,1,2,Macroalgae,5
06/01/93,Tektite,1,3,Macroalgae,6.1
06/01/93,Tektite,1,4,Macroalgae,7.9
06/01/93,Tektite,1,5,Macroalgae,1.3
06/01/93,Tektite,1,6,Macroalgae,3.5
06/01/93,Tektite,1,7,Macroalgae,1.4
06/01/93,Tektite,1,8,Macroalgae,0
06/01/93,Tektite,1,9,Macroalgae,0
06/01/93,Tektite,1,10,Macroalgae,0.6
06/01/93,Tektite,2,1,Macroalgae,3.9
06/01/93,Tektite,2,2,Macroalgae,7.3
06/01/93,Tektite,2,3,Macroalgae,8.2
06/01/93,Tektite,2,4,Macroalgae,4.8
06/01/93,Tektite,2,5,Macroalgae,1.3
06/01/93,Tektite,2,6,Macroalgae,4.5
06/01/93,Tektite,2,7,Macroalgae,1.3
06/01/93,Tektite,2,8,Macroalgae,6.4
06/01/93,Tektite,2,9,Macroalgae,2.5
06/01/93,Tektite,2,10,Macroalgae,3.9
06/01/93,Tektite,3,1,Macroalgae,7.2
06/01/93,Tektite,3,2,Macroalgae,4.2
06/01/93,Tektite,3,3,Macroalgae,1.3
06/01/93,Tektite,3,4,Macroalgae,9.5
06/01/93,Tektite,3,5,Macroalgae,8.5
06/01/93,Tektite,3,6,Macroalgae,10
06/01/93,Tektite,3,7,Macroalgae,19
06/01/93,Tektite,3,8,Macroalgae,4.9
06/01/93,Tektite,3,9,Macroalgae,3
06/01/93,Tektite,3,10,Macroalgae,4.5
08/01/94,Tektite,1,1,Macroalgae,3.7
08/01/94,Tektite,1,2,Macroalgae,36.5
08/01/94,Tektite,1,3,Macroalgae,30.4
08/01/94,Tektite,1,4,Macroalgae,16.8
08/01/94,Tektite,1,5,Macroalgae,3.7
08/01/94,Tektite,1,6,Macroalgae,2
08/01/94,Tektite,1,7,Macroalgae,3.2
08/01/94,Tektite,1,8,Macroalgae,4.7
08/01/94,Tektite,1,9,Macroalgae,5.5
08/01/94,Tektite,1,10,Macroalgae,2
08/01/94,Tektite,2,1,Macroalgae,32
08/01/94,Tektite,2,2,Macroalgae,16.5
08/01/94,Tektite,2,3,Macroalgae,6.5
08/01/94,Tektite,2,4,Macroalgae,16
08/01/94,Tektite,2,5,Macroalgae,5.8
08/01/94,Tektite,2,6,Macroalgae,3.5
08/01/94,Tektite,2,7,Macroalgae,3
08/01/94,Tektite,2,8,Macroalgae,2
08/01/94,Tektite,2,9,Macroalgae,4.5
08/01/94,Tektite,2,10,Macroalgae,9
08/01/94,Tektite,3,1,Macroalgae,6.5
08/01/94,Tektite,3,2,Macroalgae,5.5
08/01/94,Tektite,3,3,Macroalgae,7.5
08/01/94,Tektite,3,4,Macroalgae,16
08/01/94,Tektite,3,5,Macroalgae,9.5
08/01/94,Tektite,3,6,Macroalgae,17
08/01/94,Tektite,3,7,Macroalgae,17.5
08/01/94,Tektite,3,8,Macroalgae,6
08/01/94,Tektite,3,9,Macroalgae,7
08/01/94,Tektite,3,10,Macroalgae,1
05/01/95,Tektite,1,1,Macroalgae,13
05/01/95,Tektite,1,2,Macroalgae,30
05/01/95,Tektite,1,3,Macroalgae,14.5
05/01/95,Tektite,1,4,Macroalgae,20
05/01/95,Tektite,1,5,Macroalgae,5
05/01/95,Tektite,1,6,Macroalgae,7
05/01/95,Tektite,1,7,Macroalgae,3
05/01/95,Tektite,1,8,Macroalgae,4.5
05/01/95,Tektite,1,9,Macroalgae,5.5
05/01/95,Tektite,1,10,Macroalgae,5
05/01/95,Tektite,2,1,Macroalgae,16.5
05/01/95,Tektite,2,2,Macroalgae,13
05/01/95,Tektite,2,3,Macroalgae,4
05/01/95,Tektite,2,4,Macroalgae,9.5
05/01/95,Tektite,2,5,Macroalgae,0.5
05/01/95,Tektite,2,6,Macroalgae,1.5
05/01/95,Tektite,2,7,Macroalgae,0
05/01/95,Tektite,2,8,Macroalgae,0
05/01/95,Tektite,2,9,Macroalgae,7.5
05/01/95,Tektite,2,10,Macroalgae,7
05/01/95,Tektite,3,1,Macroalgae,5.5
05/01/95,Tektite,3,2,Macroalgae,5
05/01/95,Tektite,3,3,Macroalgae,0.5
05/01/95,Tektite,3,4,Macroalgae,10
05/01/95,Tektite,3,5,Macroalgae,2
05/01/95,Tektite,3,6,Macroalgae,0.5
05/01/95,Tektite,3,7,Macroalgae,14
05/01/95,Tektite,3,8,Macroalgae,1.5
05/01/95,Tektite,3,9,Macroalgae,4.5
05/01/95,Tektite,3,10,Macroalgae,11.5
05/01/96,Tektite,1,1,Macroalgae,10.2
05/01/96,Tektite,1,2,Macroalgae,35
05/01/96,Tektite,1,3,Macroalgae,26.8
05/01/96,Tektite,1,4,Macroalgae,31.6
05/01/96,Tektite,1,5,Macroalgae,10.3
05/01/96,Tektite,1,6,Macroalgae,9.2
05/01/96,Tektite,1,7,Macroalgae,8.7
05/01/96,Tektite,1,8,Macroalgae,15.4
05/01/96,Tektite,1,9,Macroalgae,15.1
05/01/96,Tektite,1,10,Macroalgae,5.3
05/01/96,Tektite,1,11,Macroalgae,26
05/01/96,Tektite,2,1,Macroalgae,38
05/01/96,Tektite,2,2,Macroalgae,21.8
05/01/96,Tektite,2,3,Macroalgae,12.2
05/01/96,Tektite,2,4,Macroalgae,9.7
05/01/96,Tektite,2,5,Macroalgae,2.2
05/01/96,Tektite,2,6,Macroalgae,0
05/01/96,Tektite,2,7,Macroalgae,0.5
05/01/96,Tektite,2,8,Macroalgae,4.3
