YEAR,SITE,REGION,BENTHIC_GROUP,FAMILY,GENUS,COVER
2001,11,4,HARD CORAL,FAVIIDAE,FAVIA,0.292682927
2001,11,4,HARD CORAL,FUNGIIDAE,FUNGIA,0.195121951
2001,11,4,HARD CORAL,FAVIIDAE,GONIASTREA,0.975609756
2001,11,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.195121951
2001,11,4,HARD CORAL,ACROPORIDAE,ISOPORA,0.097560976
2001,11,4,HARD CORAL,ACROPORIDAE,MONTIPORA,2.536585366
2001,11,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.195121951
2001,11,4,HARD CORAL,PORITIDAE,PORITES,12.58536585
2001,11,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.292682927
2001,11,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,5.268292683
2001,11,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.87804878
2001,11,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.390243902
2001,11,4,MACROALGAE and SPONGE,,,0.292682927
2001,11,4,TURF and CORALLINE ALGAE,,,73.65853659
2001,11,4,OTHER GROUP,,,1.951219512
2001,12,4,HARD CORAL,ACROPORIDAE,ACROPORA,0.87804878
2001,12,4,HARD CORAL,FAVIIDAE,FAVIA,0.195121951
2001,12,4,HARD CORAL,FAVIIDAE,FAVID SPP,0.097560976
2001,12,4,HARD CORAL,FAVIIDAE,GONIASTREA,0.87804878
2001,12,4,HARD CORAL,ACROPORIDAE,ISOPORA,0.097560976
2001,12,4,HARD CORAL,ACROPORIDAE,MONTIPORA,2.536585366
2001,12,4,HARD CORAL,AGARICIIDAE,PAVONA,0.585365854
2001,12,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.195121951
2001,12,4,HARD CORAL,PORITIDAE,PORITES,16.87804878
2001,12,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,4.780487805
2001,12,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.292682927
2001,12,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.975609756
2001,12,4,MACROALGAE and SPONGE,,,0.87804878
2001,12,4,TURF and CORALLINE ALGAE,,,66.14634146
2001,12,4,OTHER GROUP,,,4.585365854
2001,13,5,HARD CORAL,FAVIIDAE,FAVIA,0.097560976
2001,13,5,HARD CORAL,FAVIIDAE,FAVITES,0.1
2001,13,5,HARD CORAL,FAVIIDAE,GONIASTREA,0.197560976
2001,13,5,HARD CORAL,ACROPORIDAE,MONTIPORA,0.195121951
2001,13,5,HARD CORAL,AGARICIIDAE,PAVONA,0.097560976
2001,13,5,HARD CORAL,PORITIDAE,PORITES,8.073170732
2001,13,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.097560976
2001,13,5,MACROALGAE and SPONGE,,,1.873170732
2001,13,5,TURF and CORALLINE ALGAE,,,88.48536585
2001,13,5,OTHER GROUP,,,0.782926829
2001,14,5,HARD CORAL,FAVIIDAE,FAVITES,0.097560976
2001,14,5,HARD CORAL,ACROPORIDAE,MONTIPORA,0.195121951
2001,14,5,HARD CORAL,PORITIDAE,PORITES,6.43902439
2001,14,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.097560976
2001,14,5,MACROALGAE and SPONGE,,,7.12195122
2001,14,5,TURF and CORALLINE ALGAE,,,85.75609756
2001,14,5,OTHER GROUP,,,0.292682927
2001,15,5,HARD CORAL,FAVIIDAE,ECHINOPORA,0.585365854
2001,15,5,HARD CORAL,FAVIIDAE,GONIASTREA,0.682926829
2001,15,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.292682927
2001,15,5,HARD CORAL,ACROPORIDAE,MONTIPORA,0.487804878
2001,15,5,HARD CORAL,AGARICIIDAE,PAVONA,0.390243902
2001,15,5,HARD CORAL,PORITIDAE,PORITES,6.634146341
2001,15,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.097560976
2001,15,5,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.097560976
2001,15,5,MACROALGAE and SPONGE,,,3.707317073
2001,15,5,TURF and CORALLINE ALGAE,,,86.73170732
2001,15,5,OTHER GROUP,,,0.292682927
2001,16,6,HARD CORAL,ACROPORIDAE,ACROPORA,0.487331281
2001,16,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.29220933
2001,16,6,HARD CORAL,ACROPORIDAE,MONTIPORA,1.072697135
2001,16,6,HARD CORAL,AGARICIIDAE,PAVONA,0.29220933
2001,16,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.097087379
2001,16,6,HARD CORAL,PORITIDAE,PORITES,5.844186597
2001,16,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.292682927
2001,16,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.097560976
2001,16,6,MACROALGAE and SPONGE,,,0.975136159
2001,16,6,TURF and CORALLINE ALGAE,,,88.30689084
2001,16,6,OTHER GROUP,,,2.242008051
2001,17,6,HARD CORAL,ACROPORIDAE,ACROPORA,0.195121951
2001,17,6,HARD CORAL,FUNGIIDAE,FUNGIA,0.097560976
2001,17,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.195121951
2001,17,6,HARD CORAL,ACROPORIDAE,MONTIPORA,0.780487805
2001,17,6,HARD CORAL,AGARICIIDAE,PAVONA,0.487804878
2001,17,6,HARD CORAL,PORITIDAE,PORITES,4.780487805
2001,17,6,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.097560976
2001,17,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.585365854
2001,17,6,MACROALGAE and SPONGE,,,0.975609756
2001,17,6,TURF and CORALLINE ALGAE,,,90.73170732
2001,17,6,OTHER GROUP,,,1.073170732
2001,18,6,HARD CORAL,ACROPORIDAE,ACROPORA,0.195121951
2001,18,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.487804878
2001,18,6,HARD CORAL,ACROPORIDAE,MONTIPORA,2.43902439
2001,18,6,HARD CORAL,AGARICIIDAE,PAVONA,0.292682927
2001,18,6,HARD CORAL,PORITIDAE,PORITES,7.707317073
2001,18,6,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.097560976
2001,18,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,1.170731707
2001,18,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.195121951
2001,18,6,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.097560976
2001,18,6,MACROALGAE and SPONGE,,,0.585365854
2001,18,6,TURF and CORALLINE ALGAE,,,85.75609756
2001,18,6,OTHER GROUP,,,0.975609756
2003,1,1,HARD CORAL,ACROPORIDAE,ACROPORA,3.4
2003,1,1,HARD CORAL,FAVIIDAE,FAVIA,0.2
2003,1,1,HARD CORAL,FAVIIDAE,GONIASTREA,0.7
2003,1,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,5.5
2003,1,1,HARD CORAL,ACROPORIDAE,ISOPORA,0.5
2003,1,1,HARD CORAL,ACROPORIDAE,MONTIPORA,0.6
2003,1,1,HARD CORAL,AGARICIIDAE,PAVONA,0.8
2003,1,1,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.5
2003,1,1,HARD CORAL,PORITIDAE,PORITES,6.7
2003,1,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,1.3
2003,1,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.1
2003,1,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,1.4
2003,1,1,MACROALGAE and SPONGE,,,2
2003,1,1,TURF and CORALLINE ALGAE,,,73.4
2003,1,1,OTHER GROUP,,,2.9
2003,2,1,HARD CORAL,ACROPORIDAE,ACROPORA,3.982926829
2003,2,1,HARD CORAL,FAVIIDAE,FAVIA,0.397560976
2003,2,1,HARD CORAL,FAVIIDAE,FAVID SPP,0.3
2003,2,1,HARD CORAL,FAVIIDAE,FAVITES,0.197560976
2003,2,1,HARD CORAL,FAVIIDAE,GONIASTREA,0.3
2003,2,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,6.475609756
2003,2,1,HARD CORAL,ACROPORIDAE,ISOPORA,0.297560976
2003,2,1,HARD CORAL,ACROPORIDAE,MONTIPORA,0.5
2003,2,1,HARD CORAL,AGARICIIDAE,PAVONA,0.397560976
2003,2,1,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.3
2003,2,1,HARD CORAL,PORITIDAE,PORITES,5.456097561
2003,2,1,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.1
2003,2,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,1.1
2003,2,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.790243902
2003,2,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,1.187804878
2003,2,1,MACROALGAE and SPONGE,,,1.692682927
2003,2,1,TURF and CORALLINE ALGAE,,,72.32682927
2003,2,1,OTHER GROUP,,,3.197560976
2003,3,1,HARD CORAL,ACROPORIDAE,ACROPORA,0.887347655
2003,3,1,HARD CORAL,FAVIIDAE,FAVIA,0.293639407
2003,3,1,HARD CORAL,FAVIIDAE,FAVID SPP,0.196078431
2003,3,1,HARD CORAL,FAVIIDAE,FAVITES,0.101010101
2003,3,1,HARD CORAL,FUNGIIDAE,FUNGIA,0.202020202
2003,3,1,HARD CORAL,FAVIIDAE,GONIASTREA,0.297571484
2003,3,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,3.880487455
2003,3,1,HARD CORAL,ACROPORIDAE,MONTIPORA,0.59714795
2003,3,1,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.296610292
2003,3,1,HARD CORAL,PORITIDAE,PORITES,5.625373181
2003,3,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.493649916
2003,3,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.479505603
2003,3,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,2.381698261
2003,3,1,MACROALGAE and SPONGE,,,0.788259938
2003,3,1,TURF and CORALLINE ALGAE,,,65.95440114
2003,3,1,OTHER GROUP,,,16.52519898
2003,4,2,HARD CORAL,ACROPORIDAE,ACROPORA,5.3
2003,4,2,HARD CORAL,FAVIIDAE,ECHINOPORA,0.6
2003,4,2,HARD CORAL,FAVIIDAE,FAVID SPP,0.3
2003,4,2,HARD CORAL,FUNGIIDAE,FUNGIA,3.7
2003,4,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,4.2
2003,4,2,HARD CORAL,ACROPORIDAE,MONTIPORA,0.3
2003,4,2,HARD CORAL,AGARICIIDAE,PAVONA,0.3
2003,4,2,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.2
2003,4,2,HARD CORAL,PORITIDAE,PORITES,0.4
2003,4,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.3
2003,4,2,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.1
2003,4,2,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.1
2003,4,2,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.8
2003,4,2,MACROALGAE and SPONGE,,,0.6
2003,4,2,TURF and CORALLINE ALGAE,,,77.5
2003,4,2,OTHER GROUP,,,4.3
2003,5,2,HARD CORAL,ACROPORIDAE,ACROPORA,5
2003,5,2,HARD CORAL,FAVIIDAE,ECHINOPORA,5.3
2003,5,2,HARD CORAL,FAVIIDAE,FAVIA,0.1
2003,5,2,HARD CORAL,FAVIIDAE,FAVID SPP,0.8
2003,5,2,HARD CORAL,FUNGIIDAE,FUNGIA,6
2003,5,2,HARD CORAL,FAVIIDAE,GONIASTREA,0.2
2003,5,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,5.6
2003,5,2,HARD CORAL,ACROPORIDAE,ISOPORA,0.1
2003,5,2,HARD CORAL,ACROPORIDAE,MONTIPORA,0.2
2003,5,2,HARD CORAL,AGARICIIDAE,PAVONA,0.7
2003,5,2,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.1
2003,5,2,HARD CORAL,PORITIDAE,PORITES,1.2
2003,5,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.9
2003,5,2,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.2
2003,5,2,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.1
2003,5,2,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.6
2003,5,2,MACROALGAE and SPONGE,,,0.5
2003,5,2,TURF and CORALLINE ALGAE,,,67.1
2003,5,2,OTHER GROUP,,,4.3
2003,6,2,HARD CORAL,ACROPORIDAE,ACROPORA,5.310552764
2003,6,2,HARD CORAL,FAVIIDAE,ECHINOPORA,0.4
2003,6,2,HARD CORAL,FAVIIDAE,FAVID SPP,0.701005025
2003,6,2,HARD CORAL,FUNGIIDAE,FUNGIA,4.104020101
2003,6,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,6.612060302
2003,6,2,HARD CORAL,ACROPORIDAE,ISOPORA,0.1
2003,6,2,HARD CORAL,AGARICIIDAE,PAVONA,0.2
2003,6,2,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.1
2003,6,2,HARD CORAL,PORITIDAE,PORITES,0.801005025
2003,6,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.505527638
2003,6,2,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.200502513
2003,6,2,MACROALGAE and SPONGE,,,0.200502513
2003,6,2,TURF and CORALLINE ALGAE,,,68.43768844
2003,6,2,OTHER GROUP,,,10.32713568
2003,7,3,HARD CORAL,ACROPORIDAE,ACROPORA,8.944897959
2003,7,3,HARD CORAL,FAVIIDAE,FAVID SPP,1.708163265
2003,7,3,HARD CORAL,FAVIIDAE,FAVITES,0.510204082
2003,7,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,5.324489796
2003,7,3,HARD CORAL,ACROPORIDAE,ISOPORA,2.214285714
2003,7,3,HARD CORAL,AGARICIIDAE,PAVONA,0.1
2003,7,3,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.2
2003,7,3,HARD CORAL,PORITIDAE,PORITES,5.218367347
2003,7,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.3
2003,7,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,3.014285714
2003,7,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.810204082
2003,7,3,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.402040816
2003,7,3,MACROALGAE and SPONGE,,,0.5
2003,7,3,TURF and CORALLINE ALGAE,,,54.00408163
2003,7,3,OTHER GROUP,,,14.74897959
2003,8,3,HARD CORAL,ACROPORIDAE,ACROPORA,7.418412243
2003,8,3,HARD CORAL,FAVIIDAE,FAVID SPP,0.689239598
2003,8,3,HARD CORAL,FAVIIDAE,FAVITES,0.491200383
2003,8,3,HARD CORAL,FAVIIDAE,GONIASTREA,0.4
2003,8,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,6.219416547
2003,8,3,HARD CORAL,ACROPORIDAE,ISOPORA,12.1398374
2003,8,3,HARD CORAL,ACROPORIDAE,MONTIPORA,0.590243902
2003,8,3,HARD CORAL,AGARICIIDAE,PAVONA,0.292682927
2003,8,3,HARD CORAL,PORITIDAE,PORITES,4.042372071
2003,8,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,5.719942611
2003,8,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,3.62673362
2003,8,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.882926829
2003,8,3,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.783405069
2003,8,3,MACROALGAE and SPONGE,,,0.295121951
2003,8,3,TURF and CORALLINE ALGAE,,,49.50416069
2003,8,3,OTHER GROUP,,,6.904304161
2003,9,3,HARD CORAL,ACROPORIDAE,ACROPORA,4.080487805
2003,9,3,HARD CORAL,FAVIIDAE,FAVID SPP,0.295121951
2003,9,3,HARD CORAL,FAVIIDAE,GONIASTREA,1.997560976
2003,9,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,6.375609756
2003,9,3,HARD CORAL,ACROPORIDAE,ISOPORA,4.887804878
2003,9,3,HARD CORAL,ACROPORIDAE,MONTIPORA,0.197560976
2003,9,3,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.3
2003,9,3,HARD CORAL,PORITIDAE,PORITES,4.375609756
2003,9,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.892682927
2003,9,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,3.295121951
2003,9,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,2.085365854
2003,9,3,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,2.195121951
2003,9,3,MACROALGAE and SPONGE,,,0.2
2003,9,3,TURF and CORALLINE ALGAE,,,54.2195122
2003,9,3,OTHER GROUP,,,14.60243902
2003,10,4,HARD CORAL,ACROPORIDAE,ACROPORA,1.8
2003,10,4,HARD CORAL,FAVIIDAE,GONIASTREA,0.8
2003,10,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,5.4
2003,10,4,HARD CORAL,ACROPORIDAE,ISOPORA,0.3
2003,10,4,HARD CORAL,ACROPORIDAE,MONTIPORA,0.5
2003,10,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.8
2003,10,4,HARD CORAL,PORITIDAE,PORITES,13.5
2003,10,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.7
2003,10,4,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.2
2003,10,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,3.4
2003,10,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.4
2003,10,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,4.1
2003,10,4,MACROALGAE and SPONGE,,,0.8
2003,10,4,TURF and CORALLINE ALGAE,,,48.7
2003,10,4,OTHER GROUP,,,15.6
2003,11,4,HARD CORAL,ACROPORIDAE,ACROPORA,3.1
2003,11,4,HARD CORAL,FAVIIDAE,FAVIA,0.1
2003,11,4,HARD CORAL,FAVIIDAE,FAVID SPP,0.4
2003,11,4,HARD CORAL,FAVIIDAE,FAVITES,0.3
2003,11,4,HARD CORAL,FAVIIDAE,GONIASTREA,1.2
2003,11,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,3
2003,11,4,HARD CORAL,ACROPORIDAE,ISOPORA,0.8
2003,11,4,HARD CORAL,ACROPORIDAE,MONTIPORA,1.9
2003,11,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.2
2003,11,4,HARD CORAL,PORITIDAE,PORITES,12.5
2003,11,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.7
2003,11,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,3.6
2003,11,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.6
2003,11,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,1.5
2003,11,4,MACROALGAE and SPONGE,,,0.1
2003,11,4,TURF and CORALLINE ALGAE,,,62.8
2003,11,4,OTHER GROUP,,,6.2
2003,12,4,HARD CORAL,ACROPORIDAE,ACROPORA,2.406091371
2003,12,4,HARD CORAL,FAVIIDAE,FAVID SPP,0.1
2003,12,4,HARD CORAL,FAVIIDAE,FAVITES,0.101522843
2003,12,4,HARD CORAL,FAVIIDAE,GONIASTREA,0.703045685
2003,12,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,4.715228426
2003,12,4,HARD CORAL,ACROPORIDAE,ISOPORA,0.401522843
2003,12,4,HARD CORAL,ACROPORIDAE,MONTIPORA,2.004568528
2003,12,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.2
2003,12,4,HARD CORAL,PORITIDAE,PORITES,15.52436548
2003,12,4,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.2
2003,12,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,3.909137056
2003,12,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.001522843
2003,12,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,4.415228426
2003,12,4,MACROALGAE and SPONGE,,,1.009137056
2003,12,4,TURF and CORALLINE ALGAE,,,48.16751269
2003,12,4,OTHER GROUP,,,15.14111675
2003,13,5,HARD CORAL,ACROPORIDAE,ACROPORA,0.885365854
2003,13,5,HARD CORAL,FAVIIDAE,FAVITES,0.097560976
2003,13,5,HARD CORAL,FAVIIDAE,GONIASTREA,0.097560976
2003,13,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,2.175609756
2003,13,5,HARD CORAL,ACROPORIDAE,ISOPORA,0.097560976
2003,13,5,HARD CORAL,ACROPORIDAE,MONTIPORA,0.4
2003,13,5,HARD CORAL,PORITIDAE,PORITES,6.656097561
2003,13,5,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.497560976
2003,13,5,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.1
2003,13,5,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.097560976
2003,13,5,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.695121951
2003,13,5,MACROALGAE and SPONGE,,,1.692682927
2003,13,5,TURF and CORALLINE ALGAE,,,84.41219512
2003,13,5,OTHER GROUP,,,2.095121951
2003,14,5,HARD CORAL,ACROPORIDAE,ACROPORA,0.487804878
2003,14,5,HARD CORAL,FUNGIIDAE,FUNGIA,0.1
2003,14,5,HARD CORAL,FAVIIDAE,GONIASTREA,0.392682927
2003,14,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,2.668292683
2003,14,5,HARD CORAL,ACROPORIDAE,MONTIPORA,0.395121951
2003,14,5,HARD CORAL,AGARICIIDAE,PAVONA,0.097560976
2003,14,5,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.097560976
2003,14,5,HARD CORAL,PORITIDAE,PORITES,4.151219512
2003,14,5,MACROALGAE and SPONGE,,,2.17804878
2003,14,5,TURF and CORALLINE ALGAE,,,86.84878049
2003,14,5,OTHER GROUP,,,2.582926829
2003,15,5,HARD CORAL,ACROPORIDAE,ACROPORA,1.39519549
2003,15,5,HARD CORAL,FAVIIDAE,ECHINOPORA,0.2
2003,15,5,HARD CORAL,FAVIIDAE,FAVITES,0.100502513
2003,15,5,HARD CORAL,FUNGIIDAE,FUNGIA,0.1
2003,15,5,HARD CORAL,FAVIIDAE,GONIASTREA,0.4
2003,15,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,2.400147077
2003,15,5,HARD CORAL,ACROPORIDAE,ISOPORA,0.1
2003,15,5,HARD CORAL,ACROPORIDAE,MONTIPORA,1.996200515
2003,15,5,HARD CORAL,AGARICIIDAE,PAVONA,0.80201005
2003,15,5,HARD CORAL,PORITIDAE,PORITES,7.074898885
2003,15,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.200502513
2003,15,5,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.200502513
2003,15,5,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.300502513
2003,15,5,MACROALGAE and SPONGE,,,1.199068513
2003,15,5,TURF and CORALLINE ALGAE,,,78.33376639
2003,15,5,OTHER GROUP,,,5.196703027
2003,16,6,HARD CORAL,ACROPORIDAE,ACROPORA,0.9
2003,16,6,HARD CORAL,FUNGIIDAE,FUNGIA,0.2
2003,16,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.2
2003,16,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,3.9
2003,16,6,HARD CORAL,ACROPORIDAE,MONTIPORA,0.9
2003,16,6,HARD CORAL,AGARICIIDAE,PAVONA,0.2
2003,16,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.1
2003,16,6,HARD CORAL,PORITIDAE,PORITES,3.8
2003,16,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.2
2003,16,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.2
2003,16,6,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.2
2003,16,6,MACROALGAE and SPONGE,,,0.9
2003,16,6,TURF and CORALLINE ALGAE,,,85.6
2003,16,6,OTHER GROUP,,,2.7
2003,17,6,HARD CORAL,ACROPORIDAE,ACROPORA,1.1
2003,17,6,HARD CORAL,FAVIIDAE,FAVIA,0.2
2003,17,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.6
2003,17,6,HARD CORAL,ACROPORIDAE,MONTIPORA,0.9
2003,17,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.5
2003,17,6,HARD CORAL,PORITIDAE,PORITES,6.7
2003,17,6,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.1
2003,17,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.1
2003,17,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.2
2003,17,6,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.5
2003,17,6,MACROALGAE and SPONGE,,,0.9
2003,17,6,TURF and CORALLINE ALGAE,,,83.3
2003,17,6,OTHER GROUP,,,3.9
2003,18,6,HARD CORAL,ACROPORIDAE,ACROPORA,0.6
2003,18,6,HARD CORAL,FUNGIIDAE,FUNGIA,0.1
2003,18,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,3.8
2003,18,6,HARD CORAL,ACROPORIDAE,ISOPORA,0.3
2003,18,6,HARD CORAL,ACROPORIDAE,MONTIPORA,0.8
2003,18,6,HARD CORAL,AGARICIIDAE,PAVONA,0.1
2003,18,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.4
2003,18,6,HARD CORAL,PORITIDAE,PORITES,10.2
2003,18,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,1.2
2003,18,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.4
2003,18,6,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.8
2003,18,6,MACROALGAE and SPONGE,,,0.7
2003,18,6,TURF and CORALLINE ALGAE,,,77.1
2003,18,6,OTHER GROUP,,,3.5
2004,1,1,HARD CORAL,ACROPORIDAE,ACROPORA,8.201817312
2004,1,1,HARD CORAL,FAVIIDAE,FAVIA,0.487804878
2004,1,1,HARD CORAL,FAVIIDAE,FAVID SPP,0.097560976
2004,1,1,HARD CORAL,FAVIIDAE,GONIASTREA,0.390243902
2004,1,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.366331899
2004,1,1,HARD CORAL,ACROPORIDAE,ISOPORA,0.195121951
2004,1,1,HARD CORAL,ACROPORIDAE,MONTIPORA,8.980870397
2004,1,1,HARD CORAL,AGARICIIDAE,PAVONA,1.170731707
2004,1,1,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.097560976
