site,quadrat,year,image_id,functional_group,percent_cover
East Tektite,37,2007,DSC_1254,Macroalgae,52.8
East Tektite,38,2007,DSC_1244,Macroalgae,85.5
East Tektite,39,2007,DSC_1236,Macroalgae,60.7
East Tektite,40,2007,DSC_1238,Macroalgae,28
Europa Bay,1,2007,DSC_1264,Macroalgae,30.4
Europa Bay,2,2007,DSC_1282,Macroalgae,77.6
Europa Bay,3,2007,DSC_1284,Macroalgae,83.6
Europa Bay,4,2007,DSC_1300,Macroalgae,73.2
Europa Bay,5,2007,DSC_1296,Macroalgae,74.1
Europa Bay,6,2007,DSC_1301,Macroalgae,46.7
Europa Bay,7,2007,DSC_1266,Macroalgae,44.9
Europa Bay,8,2007,DSC_1270,Macroalgae,42.7
Europa Bay,9,2007,DSC_1274,Macroalgae,34
Europa Bay,10,2007,DSC_1293,Macroalgae,72.6
Europa Bay,11,2007,DSC_1275,Macroalgae,41.3
Europa Bay,12,2007,DSC_1299,Macroalgae,75.8
Europa Bay,13,2007,DSC_1263,Macroalgae,28
Europa Bay,14,2007,DSC_1268,Macroalgae,55.2
Europa Bay,15,2007,DSC_1265,Macroalgae,41.5
Europa Bay,16,2007,DSC_1271,Macroalgae,46.7
Europa Bay,17,2007,DSC_1272,Macroalgae,55.6
Europa Bay,18,2007,DSC_1283,Macroalgae,73.5
Europa Bay,19,2007,DSC_1286,Macroalgae,50.8
Europa Bay,20,2007,DSC_1298,Macroalgae,69.1
Europa Bay,21,2007,DSC_1262,Macroalgae,29.3
Europa Bay,22,2007,DSC_1269,Macroalgae,14.5
Europa Bay,23,2007,DSC_1277,Macroalgae,33
Europa Bay,24,2007,DSC_1288,Macroalgae,36.4
Europa Bay,25,2007,DSC_1289,Macroalgae,60.3
Europa Bay,26,2007,DSC_1291,Macroalgae,61.9
Europa Bay,27,2007,DSC_1292,Macroalgae,65.1
Europa Bay,28,2007,DSC_1281,Macroalgae,67
Europa Bay,29,2007,DSC_1295,Macroalgae,40.8
Europa Bay,30,2007,DSC_1267,Macroalgae,64.1
Europa Bay,31,2007,DSC_1276,Macroalgae,46.2
Europa Bay,32,2007,DSC_1280,Macroalgae,67.7
Europa Bay,33,2007,DSC_1285,Macroalgae,59.5
Europa Bay,34,2007,DSC_1287,Macroalgae,34.9
Europa Bay,35,2007,DSC_1297,Macroalgae,83.2
Europa Bay,36,2007,DSC_1278,Macroalgae,35.8
Europa Bay,37,2007,DSC_1290,Macroalgae,44.3
Europa Bay,38,2007,DSC_1294,Macroalgae,67.5
Europa Bay,39,2007,DSC_1273,Macroalgae,39.5
Europa Bay,40,2007,DSC_1279,Macroalgae,46.7
Little Lameshur Bay,1,2007,DSC_1402,Macroalgae,23.1
Little Lameshur Bay,2,2007,DSC_1406,Macroalgae,0
Little Lameshur Bay,3,2007,DSC_1411,Macroalgae,4
Little Lameshur Bay,4,2007,DSC_1432,Macroalgae,72.7
Little Lameshur Bay,5,2007,DSC_1416,Macroalgae,16.5
Little Lameshur Bay,6,2007,DSC_1418,Macroalgae,74.4
Little Lameshur Bay,7,2007,DSC_1417,Macroalgae,57.2
Little Lameshur Bay,8,2007,DSC_1437,Macroalgae,78.6
Little Lameshur Bay,9,2007,DSC_1424,Macroalgae,49.2
Little Lameshur Bay,10,2007,DSC_1436,Macroalgae,63
Little Lameshur Bay,11,2007,DSC_1401,Macroalgae,30.2
Little Lameshur Bay,12,2007,DSC_1412,Macroalgae,3.5
Little Lameshur Bay,13,2007,DSC_1422,Macroalgae,45.5
Little Lameshur Bay,14,2007,DSC_1425,Macroalgae,74.9
Little Lameshur Bay,15,2007,DSC_1439,Macroalgae,43.9
Little Lameshur Bay,16,2007,DSC_1415,Macroalgae,33.3
Little Lameshur Bay,17,2007,DSC_1430,Macroalgae,43
Little Lameshur Bay,18,2007,DSC_1399,Macroalgae,19.5
Little Lameshur Bay,19,2007,DSC_1434,Macroalgae,43
Little Lameshur Bay,20,2007,DSC_1435,Macroalgae,74
Little Lameshur Bay,21,2007,DSC_1427,Macroalgae,43
Little Lameshur Bay,22,2007,DSC_1420,Macroalgae,44.5
Little Lameshur Bay,23,2007,DSC_1403,Macroalgae,28
Little Lameshur Bay,24,2007,DSC_1414,Macroalgae,52.8
Little Lameshur Bay,25,2007,DSC_1429,Macroalgae,35.4
Little Lameshur Bay,26,2007,DSC_1431,Macroalgae,64.5
Little Lameshur Bay,27,2007,DSC_1433,Macroalgae,56
Little Lameshur Bay,28,2007,DSC_1426,Macroalgae,30.7
Little Lameshur Bay,29,2007,DSC_1438,Macroalgae,89.2
Little Lameshur Bay,30,2007,DSC_1428,Macroalgae,35.9
Little Lameshur Bay,31,2007,DSC_1408,Macroalgae,0
Little Lameshur Bay,32,2007,DSC_1423,Macroalgae,30.7
Little Lameshur Bay,33,2007,DSC_1419,Macroalgae,19.8
Little Lameshur Bay,34,2007,DSC_1413,Macroalgae,52
Little Lameshur Bay,35,2007,DSC_1405,Macroalgae,0
Little Lameshur Bay,36,2007,DSC_1421,Macroalgae,57.7
Little Lameshur Bay,37,2007,DSC_1404,Macroalgae,18.5
Little Lameshur Bay,38,2007,DSC_1407,Macroalgae,0
Little Lameshur Bay,39,2007,DSC_1409,Macroalgae,4
Little Lameshur Bay,40,2007,DSC_1410,Macroalgae,10.1
Neptunes Table,1,2007,DSC_1180,Macroalgae,54.1
Neptunes Table,2,2007,DSC_1181,Macroalgae,26.2
Neptunes Table,3,2007,DSC_1189,Macroalgae,50
Neptunes Table,4,2007,DSC_1196,Macroalgae,73
Neptunes Table,5,2007,DSC_1210,Macroalgae,22.1
Neptunes Table,6,2007,DSC_1188,Macroalgae,70.2
Neptunes Table,7,2007,DSC_1187,Macroalgae,47.9
Neptunes Table,8,2007,DSC_1211,Macroalgae,66.8
Neptunes Table,9,2007,DSC_1204,Macroalgae,65.5
Neptunes Table,10,2007,DSC_1193,Macroalgae,75.7
Neptunes Table,11,2007,DSC_1201,Macroalgae,48.7
Neptunes Table,12,2007,DSC_1215,Macroalgae,34.5
Neptunes Table,13,2007,DSC_1183,Macroalgae,22.5
Neptunes Table,14,2007,DSC_1191,Macroalgae,61.4
Neptunes Table,15,2007,DSC_1197,Macroalgae,77.3
Neptunes Table,16,2007,DSC_1176,Macroalgae,60.9
Neptunes Table,17,2007,DSC_1200,Macroalgae,33
Neptunes Table,18,2007,DSC_1184,Macroalgae,56.1
Neptunes Table,19,2007,DSC_1202,Macroalgae,63.3
Neptunes Table,20,2007,DSC_1206,Macroalgae,70.3
Neptunes Table,21,2007,DSC_1214,Macroalgae,53.1
Neptunes Table,22,2007,DSC_1208,Macroalgae,60.4
Neptunes Table,23,2007,DSC_1213,Macroalgae,49.4
Neptunes Table,24,2007,DSC_1192,Macroalgae,64.4
Neptunes Table,25,2007,DSC_1194,Macroalgae,52.4
Neptunes Table,26,2007,DSC_1199,Macroalgae,36.8
Neptunes Table,27,2007,DSC_1209,Macroalgae,47.7
Neptunes Table,28,2007,DSC_1178,Macroalgae,58.2
Neptunes Table,29,2007,DSC_1186,Macroalgae,65.8
Neptunes Table,30,2007,DSC_1179,Macroalgae,70.9
Neptunes Table,31,2007,DSC_1182,Macroalgae,41.1
Neptunes Table,32,2007,DSC_1203,Macroalgae,61.7
Neptunes Table,33,2007,DSC_1198,Macroalgae,44.1
Neptunes Table,34,2007,DSC_1195,Macroalgae,77.6
Neptunes Table,35,2007,DSC_1212,Macroalgae,69.3
Neptunes Table,36,2007,DSC_1205,Macroalgae,94.8
Neptunes Table,37,2007,DSC_1177,Macroalgae,78.1
Neptunes Table,38,2007,DSC_1185,Macroalgae,58.8
Neptunes Table,39,2007,DSC_1190,Macroalgae,31.4
Neptunes Table,40,2007,DSC_1207,Macroalgae,64.8
White Point,1,2007,DSC_1353,Macroalgae,74.2
White Point,2,2007,DSC_1358,Macroalgae,72
White Point,3,2007,DSC_1368,Macroalgae,68.4
White Point,4,2007,DSC_1371,Macroalgae,51.3
White Point,5,2007,DSC_1372,Macroalgae,35.3
White Point,6,2007,DSC_1380,Macroalgae,28.7
White Point,7,2007,DSC_1383,Macroalgae,74.3
White Point,8,2007,DSC_1388,Macroalgae,18.6
White Point,9,2007,DSC_1350,Macroalgae,79
White Point,10,2007,DSC_1376,Macroalgae,53.1
White Point,11,2007,DSC_1378,Macroalgae,30.4
White Point,12,2007,DSC_1384,Macroalgae,60.9
White Point,13,2007,DSC_1391,Macroalgae,48.4
White Point,14,2007,DSC_1390,Macroalgae,62.1
White Point,15,2007,DSC_1355,Macroalgae,60.9
White Point,16,2007,DSC_1360,Macroalgae,60.7
White Point,17,2007,DSC_1361,Macroalgae,46.6
White Point,18,2007,DSC_1382,Macroalgae,66.3
White Point,19,2007,DSC_1366,Macroalgae,61.5
White Point,20,2007,DSC_1369,Macroalgae,71.9
White Point,21,2007,DSC_1370,Macroalgae,58.7
White Point,22,2007,DSC_1374,Macroalgae,65.6
White Point,23,2007,DSC_1365,Macroalgae,77
White Point,24,2007,DSC_1389,Macroalgae,40
White Point,25,2007,DSC_1352,Macroalgae,48.1
White Point,26,2007,DSC_1364,Macroalgae,39.7
White Point,27,2007,DSC_1373,Macroalgae,52.8
White Point,28,2007,DSC_1385,Macroalgae,72
White Point,29,2007,DSC_1354,Macroalgae,63.8
White Point,30,2007,DSC_1359,Macroalgae,72.5
White Point,31,2007,DSC_1362,Macroalgae,57.7
White Point,32,2007,DSC_1351,Macroalgae,78.7
White Point,33,2007,DSC_1357,Macroalgae,71.2
White Point,34,2007,DSC_1381,Macroalgae,64.9
White Point,35,2007,DSC_1375,Macroalgae,62
White Point,36,2007,DSC_1379,Macroalgae,80.3
White Point,37,2007,DSC_1363,Macroalgae,58.1
White Point,38,2007,DSC_1386,Macroalgae,25.3
White Point,39,2007,DSC_1367,Macroalgae,56.2
White Point,40,2007,DSC_1377,Macroalgae,44.3
White Point,41,2007,DSC_1387,Macroalgae,36.2
Cabritte,1,2007,DSC_1313,percentCover_CTB,55.3
Cabritte,2,2007,DSC_1336,percentCover_CTB,65.7
Cabritte,3,2007,DSC_1337,percentCover_CTB,44.5
Cabritte,4,2007,DSC_1312,percentCover_CTB,41.8
Cabritte,5,2007,DSC_1335,percentCover_CTB,17.6
Cabritte,6,2007,DSC_1342,percentCover_CTB,7.5
Cabritte,7,2007,DSC_1317,percentCover_CTB,2.4
Cabritte,8,2007,DSC_1329,percentCover_CTB,4.5
Cabritte,9,2007,DSC_1311,percentCover_CTB,4.8
Cabritte,10,2007,DSC_1319,percentCover_CTB,4.7
Cabritte,11,2007,DSC_1332,percentCover_CTB,14
Cabritte,12,2007,DSC_1333,percentCover_CTB,8.2
Cabritte,13,2007,DSC_1341,percentCover_CTB,6
Cabritte,14,2007,DSC_1318,percentCover_CTB,10.1
Cabritte,15,2007,DSC_1310,percentCover_CTB,4
Cabritte,16,2007,DSC_1340,percentCover_CTB,18.5
Cabritte,17,2007,DSC_1324,percentCover_CTB,33.3
Cabritte,18,2007,DSC_1334,percentCover_CTB,20.1
Cabritte,19,2007,DSC_1322,percentCover_CTB,31.9
Cabritte,20,2007,DSC_1327,percentCover_CTB,2.6
Cabritte,21,2007,DSC_1315,percentCover_CTB,37.4
Cabritte,22,2007,DSC_1314,percentCover_CTB,16.1
Cabritte,23,2007,DSC_1308,percentCover_CTB,4.6
Cabritte,24,2007,DSC_1316,percentCover_CTB,45.1
Cabritte,25,2007,DSC_1338,percentCover_CTB,35.5
Cabritte,26,2007,DSC_1309,percentCover_CTB,8.7
Cabritte,27,2007,DSC_1321,percentCover_CTB,8.7
Cabritte,28,2007,DSC_1326,percentCover_CTB,40.1
Cabritte,29,2007,DSC_1339,percentCover_CTB,11.9
Cabritte,30,2007,DSC_1320,percentCover_CTB,24.9
Cabritte,31,2007,DSC_1328,percentCover_CTB,12.3
Cabritte,32,2007,DSC_1330,percentCover_CTB,6.6
Cabritte,33,2007,DSC_1331,percentCover_CTB,35.7
Cabritte,34,2007,DSC_1323,percentCover_CTB,38
Cabritte,35,2007,DSC_1325,percentCover_CTB,1.5
East Tektite,1,2007,DSC_1219,percentCover_CTB,11.7
East Tektite,2,2007,DSC_1220,percentCover_CTB,30.9
East Tektite,3,2007,DSC_1226,percentCover_CTB,6.6
East Tektite,4,2007,DSC_1251,percentCover_CTB,92.5
East Tektite,5,2007,DSC_1225,percentCover_CTB,41.8
East Tektite,6,2007,DSC_1248,percentCover_CTB,5
East Tektite,7,2007,DSC_1230,percentCover_CTB,48.5
East Tektite,8,2007,DSC_1242,percentCover_CTB,46
East Tektite,9,2007,DSC_1224,percentCover_CTB,59.9
East Tektite,10,2007,DSC_1232,percentCover_CTB,2
East Tektite,11,2007,DSC_1245,percentCover_CTB,22.5
East Tektite,12,2007,DSC_1246,percentCover_CTB,54.7
East Tektite,13,2007,DSC_1249,percentCover_CTB,11.5
East Tektite,14,2007,DSC_1231,percentCover_CTB,47
East Tektite,15,2007,DSC_1257,percentCover_CTB,36.1
East Tektite,16,2007,DSC_1223,percentCover_CTB,16.8
East Tektite,17,2007,DSC_1237,percentCover_CTB,14
East Tektite,18,2007,DSC_1247,percentCover_CTB,71.4
East Tektite,19,2007,DSC_1250,percentCover_CTB,55
East Tektite,20,2007,DSC_1256,percentCover_CTB,18.1
East Tektite,21,2007,DSC_1218,percentCover_CTB,21.1
East Tektite,22,2007,DSC_1235,percentCover_CTB,20.5
East Tektite,23,2007,DSC_1240,percentCover_CTB,12
East Tektite,24,2007,DSC_1228,percentCover_CTB,57.5
East Tektite,25,2007,DSC_1227,percentCover_CTB,56.5
East Tektite,26,2007,DSC_1252,percentCover_CTB,27
East Tektite,27,2007,DSC_1253,percentCover_CTB,24.5
East Tektite,28,2007,DSC_1221,percentCover_CTB,51.1
East Tektite,29,2007,DSC_1229,percentCover_CTB,39.5
East Tektite,30,2007,DSC_1222,percentCover_CTB,4.1
East Tektite,31,2007,DSC_1234,percentCover_CTB,26.1
East Tektite,32,2007,DSC_1239,percentCover_CTB,17.1
East Tektite,33,2007,DSC_1233,percentCover_CTB,7.5
East Tektite,34,2007,DSC_1241,percentCover_CTB,14.9
East Tektite,35,2007,DSC_1255,percentCover_CTB,21.3
East Tektite,36,2007,DSC_1243,percentCover_CTB,17.5
East Tektite,37,2007,DSC_1254,percentCover_CTB,22.3
East Tektite,38,2007,DSC_1244,percentCover_CTB,11
East Tektite,39,2007,DSC_1236,percentCover_CTB,20.8
East Tektite,40,2007,DSC_1238,percentCover_CTB,55.5
Europa Bay,1,2007,DSC_1264,percentCover_CTB,59.8
Europa Bay,2,2007,DSC_1282,percentCover_CTB,20.4
Europa Bay,3,2007,DSC_1284,percentCover_CTB,11.8
Europa Bay,4,2007,DSC_1300,percentCover_CTB,25.8
Europa Bay,5,2007,DSC_1296,percentCover_CTB,25.4
Europa Bay,6,2007,DSC_1301,percentCover_CTB,53.3
Europa Bay,7,2007,DSC_1266,percentCover_CTB,37.4
Europa Bay,8,2007,DSC_1270,percentCover_CTB,30.7
Europa Bay,9,2007,DSC_1274,percentCover_CTB,38.7
Europa Bay,10,2007,DSC_1293,percentCover_CTB,15.7
Europa Bay,11,2007,DSC_1275,percentCover_CTB,36.2
Europa Bay,12,2007,DSC_1299,percentCover_CTB,24.2
Europa Bay,13,2007,DSC_1263,percentCover_CTB,54.9
Europa Bay,14,2007,DSC_1268,percentCover_CTB,26.3
Europa Bay,15,2007,DSC_1265,percentCover_CTB,49.2
Europa Bay,16,2007,DSC_1271,percentCover_CTB,34.5
Europa Bay,17,2007,DSC_1272,percentCover_CTB,28.8
Europa Bay,18,2007,DSC_1283,percentCover_CTB,20.9
Europa Bay,19,2007,DSC_1286,percentCover_CTB,40.3
Europa Bay,20,2007,DSC_1298,percentCover_CTB,29.4
Europa Bay,21,2007,DSC_1262,percentCover_CTB,57.1
Europa Bay,22,2007,DSC_1269,percentCover_CTB,40.4
Europa Bay,23,2007,DSC_1277,percentCover_CTB,60.9
Europa Bay,24,2007,DSC_1288,percentCover_CTB,49.2
Europa Bay,25,2007,DSC_1289,percentCover_CTB,30.4
Europa Bay,26,2007,DSC_1291,percentCover_CTB,32
Europa Bay,27,2007,DSC_1292,percentCover_CTB,34.4
Europa Bay,28,2007,DSC_1281,percentCover_CTB,18.6
Europa Bay,29,2007,DSC_1295,percentCover_CTB,48.2
Europa Bay,30,2007,DSC_1267,percentCover_CTB,10.8
Europa Bay,31,2007,DSC_1276,percentCover_CTB,53.8
Europa Bay,32,2007,DSC_1280,percentCover_CTB,24.6
Europa Bay,33,2007,DSC_1285,percentCover_CTB,38.9
Europa Bay,34,2007,DSC_1287,percentCover_CTB,56.3
Europa Bay,35,2007,DSC_1297,percentCover_CTB,14.2
Europa Bay,36,2007,DSC_1278,percentCover_CTB,46.6
Europa Bay,37,2007,DSC_1290,percentCover_CTB,55.2
Europa Bay,38,2007,DSC_1294,percentCover_CTB,24.2
Europa Bay,39,2007,DSC_1273,percentCover_CTB,41.1
Europa Bay,40,2007,DSC_1279,percentCover_CTB,49.2
Little Lameshur Bay,1,2007,DSC_1402,percentCover_CTB,28.6
Little Lameshur Bay,2,2007,DSC_1406,percentCover_CTB,43.7
Little Lameshur Bay,3,2007,DSC_1411,percentCover_CTB,20.6
Little Lameshur Bay,4,2007,DSC_1432,percentCover_CTB,17
Little Lameshur Bay,5,2007,DSC_1416,percentCover_CTB,50
Little Lameshur Bay,6,2007,DSC_1418,percentCover_CTB,25.1
Little Lameshur Bay,7,2007,DSC_1417,percentCover_CTB,21.1
Little Lameshur Bay,8,2007,DSC_1437,percentCover_CTB,15.3
Little Lameshur Bay,9,2007,DSC_1424,percentCover_CTB,34.4
Little Lameshur Bay,10,2007,DSC_1436,percentCover_CTB,25
Little Lameshur Bay,11,2007,DSC_1401,percentCover_CTB,58.1
Little Lameshur Bay,12,2007,DSC_1412,percentCover_CTB,2
Little Lameshur Bay,13,2007,DSC_1422,percentCover_CTB,47.6
Little Lameshur Bay,14,2007,DSC_1425,percentCover_CTB,18.7
Little Lameshur Bay,15,2007,DSC_1439,percentCover_CTB,43.9
Little Lameshur Bay,16,2007,DSC_1415,percentCover_CTB,60.3
Little Lameshur Bay,17,2007,DSC_1430,percentCover_CTB,33.5
Little Lameshur Bay,18,2007,DSC_1399,percentCover_CTB,72.8
Little Lameshur Bay,19,2007,DSC_1434,percentCover_CTB,39
Little Lameshur Bay,20,2007,DSC_1435,percentCover_CTB,24
Little Lameshur Bay,21,2007,DSC_1427,percentCover_CTB,27
Little Lameshur Bay,22,2007,DSC_1420,percentCover_CTB,49.7
Little Lameshur Bay,23,2007,DSC_1403,percentCover_CTB,21.2
Little Lameshur Bay,24,2007,DSC_1414,percentCover_CTB,12.8
Little Lameshur Bay,25,2007,DSC_1429,percentCover_CTB,50
Little Lameshur Bay,26,2007,DSC_1431,percentCover_CTB,25.8
Little Lameshur Bay,27,2007,DSC_1433,percentCover_CTB,27
Little Lameshur Bay,28,2007,DSC_1426,percentCover_CTB,52.4
Little Lameshur Bay,29,2007,DSC_1438,percentCover_CTB,2.1
Little Lameshur Bay,30,2007,DSC_1428,percentCover_CTB,30.8
Little Lameshur Bay,31,2007,DSC_1408,percentCover_CTB,79
Little Lameshur Bay,32,2007,DSC_1423,percentCover_CTB,41.1
Little Lameshur Bay,33,2007,DSC_1419,percentCover_CTB,73.3
Little Lameshur Bay,34,2007,DSC_1413,percentCover_CTB,47.5
Little Lameshur Bay,35,2007,DSC_1405,percentCover_CTB,28.1
Little Lameshur Bay,36,2007,DSC_1421,percentCover_CTB,39.4
Little Lameshur Bay,37,2007,DSC_1404,percentCover_CTB,15
Little Lameshur Bay,38,2007,DSC_1407,percentCover_CTB,85.7
Little Lameshur Bay,39,2007,DSC_1409,percentCover_CTB,30.8
Little Lameshur Bay,40,2007,DSC_1410,percentCover_CTB,14.1
Neptunes Table,1,2007,DSC_1180,percentCover_CTB,44.8
Neptunes Table,2,2007,DSC_1181,percentCover_CTB,46.2
Neptunes Table,3,2007,DSC_1189,percentCover_CTB,29
Neptunes Table,4,2007,DSC_1196,percentCover_CTB,13.8
Neptunes Table,5,2007,DSC_1210,percentCover_CTB,34.9
Neptunes Table,6,2007,DSC_1188,percentCover_CTB,23.8
Neptunes Table,7,2007,DSC_1187,percentCover_CTB,29.9
Neptunes Table,8,2007,DSC_1211,percentCover_CTB,10.2
Neptunes Table,9,2007,DSC_1204,percentCover_CTB,22.8
Neptunes Table,10,2007,DSC_1193,percentCover_CTB,10.6
Neptunes Table,11,2007,DSC_1201,percentCover_CTB,35.1
Neptunes Table,12,2007,DSC_1215,percentCover_CTB,22.7
Neptunes Table,13,2007,DSC_1183,percentCover_CTB,25.7
Neptunes Table,14,2007,DSC_1191,percentCover_CTB,16.8
Neptunes Table,15,2007,DSC_1197,percentCover_CTB,12.9
Neptunes Table,16,2007,DSC_1176,percentCover_CTB,16.1
Neptunes Table,17,2007,DSC_1200,percentCover_CTB,28.9
Neptunes Table,18,2007,DSC_1184,percentCover_CTB,23
Neptunes Table,19,2007,DSC_1202,percentCover_CTB,31.1
Neptunes Table,20,2007,DSC_1206,percentCover_CTB,19.2
Neptunes Table,21,2007,DSC_1214,percentCover_CTB,34
Neptunes Table,22,2007,DSC_1208,percentCover_CTB,30.9
Neptunes Table,23,2007,DSC_1213,percentCover_CTB,18.8
Neptunes Table,24,2007,DSC_1192,percentCover_CTB,32.5
Neptunes Table,25,2007,DSC_1194,percentCover_CTB,9.6
Neptunes Table,26,2007,DSC_1199,percentCover_CTB,20.7
Neptunes Table,27,2007,DSC_1209,percentCover_CTB,38.5
Neptunes Table,28,2007,DSC_1178,percentCover_CTB,21.2
Neptunes Table,29,2007,DSC_1186,percentCover_CTB,15.8
Neptunes Table,30,2007,DSC_1179,percentCover_CTB,11.7
Neptunes Table,31,2007,DSC_1182,percentCover_CTB,43.2
Neptunes Table,32,2007,DSC_1203,percentCover_CTB,18.4
Neptunes Table,33,2007,DSC_1198,percentCover_CTB,22.6
Neptunes Table,34,2007,DSC_1195,percentCover_CTB,12.5
Neptunes Table,35,2007,DSC_1212,percentCover_CTB,14.6
Neptunes Table,36,2007,DSC_1205,percentCover_CTB,4.1
Neptunes Table,37,2007,DSC_1177,percentCover_CTB,7.1
Neptunes Table,38,2007,DSC_1185,percentCover_CTB,10.3
Neptunes Table,39,2007,DSC_1190,percentCover_CTB,41.8
Neptunes Table,40,2007,DSC_1207,percentCover_CTB,22.3
White Point,1,2007,DSC_1353,percentCover_CTB,20.1
White Point,2,2007,DSC_1358,percentCover_CTB,18.1
White Point,3,2007,DSC_1368,percentCover_CTB,23
White Point,4,2007,DSC_1371,percentCover_CTB,24.9
White Point,5,2007,DSC_1372,percentCover_CTB,40.2
White Point,6,2007,DSC_1380,percentCover_CTB,61.2
White Point,7,2007,DSC_1383,percentCover_CTB,24.6
White Point,8,2007,DSC_1388,percentCover_CTB,60.6
White Point,9,2007,DSC_1350,percentCover_CTB,15.5
White Point,10,2007,DSC_1376,percentCover_CTB,34.4
White Point,11,2007,DSC_1378,percentCover_CTB,38.1
White Point,12,2007,DSC_1384,percentCover_CTB,34
White Point,13,2007,DSC_1391,percentCover_CTB,48.9
White Point,14,2007,DSC_1390,percentCover_CTB,25.6
White Point,15,2007,DSC_1355,percentCover_CTB,26.4
White Point,16,2007,DSC_1360,percentCover_CTB,26.5
White Point,17,2007,DSC_1361,percentCover_CTB,42.5
White Point,18,2007,DSC_1382,percentCover_CTB,23.3
White Point,19,2007,DSC_1366,percentCover_CTB,34.9
White Point,20,2007,DSC_1369,percentCover_CTB,25.5
White Point,21,2007,DSC_1370,percentCover_CTB,21.8
White Point,22,2007,DSC_1374,percentCover_CTB,25.3
White Point,23,2007,DSC_1365,percentCover_CTB,20.4
White Point,24,2007,DSC_1389,percentCover_CTB,18.5
White Point,25,2007,DSC_1352,percentCover_CTB,30.1
White Point,26,2007,DSC_1364,percentCover_CTB,39.2
White Point,27,2007,DSC_1373,percentCover_CTB,31.8
White Point,28,2007,DSC_1385,percentCover_CTB,22.2
White Point,29,2007,DSC_1354,percentCover_CTB,13.3
White Point,30,2007,DSC_1359,percentCover_CTB,25.9
White Point,31,2007,DSC_1362,percentCover_CTB,28.1
White Point,32,2007,DSC_1351,percentCover_CTB,13.7
White Point,33,2007,DSC_1357,percentCover_CTB,17.8
White Point,34,2007,DSC_1381,percentCover_CTB,20.9
White Point,35,2007,DSC_1375,percentCover_CTB,28.9
White Point,36,2007,DSC_1379,percentCover_CTB,19.1
White Point,37,2007,DSC_1363,percentCover_CTB,18.7
White Point,38,2007,DSC_1386,percentCover_CTB,54.1
White Point,39,2007,DSC_1367,percentCover_CTB,20.8
White Point,40,2007,DSC_1377,percentCover_CTB,33.9
White Point,41,2007,DSC_1387,percentCover_CTB,52.6
Cabritte,1,2008,DSC_2757,All coral,1.1
Cabritte,2,2008,DSC_2758,All coral,9.7
Cabritte,3,2008,DSC_2759,All coral,1.1
Cabritte,4,2008,DSC_2760,All coral,2.2
Cabritte,5,2008,DSC_2761,All coral,2.8
Cabritte,6,2008,DSC_2763,All coral,0.5
Cabritte,7,2008,DSC_2764,All coral,1.1
Cabritte,8,2008,DSC_2765,All coral,6.8
Cabritte,9,2008,DSC_2766,All coral,1.5
Cabritte,10,2008,DSC_2767,All coral,15.1
Cabritte,11,2008,DSC_2768,All coral,0.5
Cabritte,12,2008,DSC_2769,All coral,0
Cabritte,13,2008,DSC_2770,All coral,0
Cabritte,14,2008,DSC_2771,All coral,0
Cabritte,15,2008,DSC_2772,All coral,0.6
Cabritte,16,2008,DSC_2773,All coral,0
Cabritte,17,2008,DSC_2774,All coral,5
Cabritte,18,2008,DSC_2775,All coral,9.2
Cabritte,19,2008,DSC_2776,All coral,8
Cabritte,20,2008,DSC_2777,All coral,1.6
Cabritte,21,2008,DSC_2778,All coral,15.6
Cabritte,22,2008,DSC_2779,All coral,3.4
Cabritte,23,2008,DSC_2780,All coral,8.2
Cabritte,24,2008,DSC_2781,All coral,3.2
Cabritte,25,2008,DSC_2782,All coral,2.1
Cabritte,26,2008,DSC_2783,All coral,10.1
Cabritte,27,2008,DSC_2784,All coral,0.5
Cabritte,28,2008,DSC_2785,All coral,4.4
Cabritte,29,2008,DSC_2786,All coral,1.1
Cabritte,30,2008,DSC_2787,All coral,3.8
Cabritte,31,2008,DSC_2788,All coral,3.3
Cabritte,32,2008,DSC_2789,All coral,0
Cabritte,33,2008,DSC_2790,All coral,0
